43431	
157	ASD - Autistic Spectrum Disorder
154	MLD - Moderate Learning Difficulty
98	SLD - Severe Learning Difficulty
64	SLCN - Speech, language and Communication
59	SEMH - Social, Emotional and Mental Health
38	PMLD - Profound and Multiple Learning Difficulty
29	SpLD - Specific Learning Difficulty
20	PD - Physical Disability
20	OTH - Other Difficulty/Disability
15	Attention Deficit Hyperactivity Disorders [archived]
14	MLD - Moderate Learning Difficulty~SLD - Severe Learning Difficulty
14	HI - Hearing Impairment
14	Aspergers Syndrome [archived]
10	SpLD - Specific Learning Difficulty~SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~SEMH - Social, Emotional and Mental Health~Delicate Medical Problems [archived]~MSI - Multi-Sensory Impairment~PD - Physical Disability~MLD - Moderate Learning Difficulty~PMLD - Profound and Multiple Learning Difficulty
8	SpLD - Specific Learning Difficulty~SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~SEMH - Social, Emotional and Mental Health~Delicate Medical Problems [archived]~MSI - Multi-Sensory Impairment~PD - Physical Disability~SLD - Severe Learning Difficulty~PMLD - Profound and Multiple Learning Difficulty
8	SEMH - Social, Emotional and Mental Health~MLD - Moderate Learning Difficulty
8	Not Applicable
7	PD - Physical Disability~MLD - Moderate Learning Difficulty~SLD - Severe Learning Difficulty
6	SpLD - Specific Learning Difficulty~SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~SEMH - Social, Emotional and Mental Health~PD - Physical Disability~MLD - Moderate Learning Difficulty~SLD - Severe Learning Difficulty
6	SpLD - Specific Learning Difficulty~SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~SEMH - Social, Emotional and Mental Health~Delicate Medical Problems [archived]~PD - Physical Disability~MLD - Moderate Learning Difficulty~SLD - Severe Learning Difficulty
6	Delicate Medical Problems [archived]~MLD - Moderate Learning Difficulty
5	ASD - Autistic Spectrum Disorder~SLD - Severe Learning Difficulty
5	ASD - Autistic Spectrum Disorder~MLD - Moderate Learning Difficulty
4	SpLD - Specific Learning Difficulty~SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~Delicate Medical Problems [archived]~MSI - Multi-Sensory Impairment~PD - Physical Disability~MLD - Moderate Learning Difficulty~SLD - Severe Learning Difficulty~PMLD - Profound and Multiple Learning Difficulty
4	SLCN - Speech, language and Communication~ASD - Autistic Spectrum Disorder~SEMH - Social, Emotional and Mental Health~PD - Physical Disability~SLD - Severe Learning Difficulty
