43211	
6	The Primary Advantage Federation
6	The Compass Partnership of Schools
6	Dartmoor Federation
5	The Woodlands Federation
4	The Windmill Primary Federation
4	The Unitas Collaboration
4	The Pilgrim Federation
4	The Penk Valley Federation
4	South Hams Federation
4	Sefton Park Infant & Junior Schools Federation
4	Holsworthy Area Federation
4	Golden Valley Collaboration
4	Axe Beacon Federation
3	Woodleigh Federation
3	West Exmoor Federation
3	The Wolds Federation
3	The United Schools Federation (USF)
3	The Two Valleys Federation
3	The Trinity Federation
3	The Stoke Bruerne, Tiffield & Whittlebury Federation
3	The Stenbury Schools
3	The St Mary Federation
3	The South West Schools Federation
3	The Riverside Learning Trust
3	The Oaks CE Learning Federation
3	The Manchester Federation of BESD Special Schools
3	The Kingsbridge Area Church School Federation
3	The Hall Green Federation
3	The Gipsy Hill Federation of Kingswood, Elmwood & Paxton Primary Schools
3	The Federation of St Elphege's RC School
3	The Federation of Shevington Community Primary Schools
3	The Federation of Maidenhead, Cookham and The Lawns Nursery Schools
3	The Federation of Lubavitch Senior girls, Lubavitch Junior Boys and Ruth Lunzer Girls Schools
3	The Federation of Davies Lane, Selwyn and Acacia Schools
3	The Federation of Corpus Christi
3	The Federation of Aylestone Business and Enterprise College
3	The Exmoor Federation
3	The Exe Valley Federation
3	The Discovery Federation
3	The Culm Valley Federation
3	The Coastal Federation
3	The Brindishe Federation
3	The Aln Community Schools Federation
3	Stratford Rural Schools Federation
3	St. Mary's Catholic Primary Federation
3	Seaton Valley Federation
3	Netherhall Learning Campus
3	Mount Grace Federation
3	Moorsway Federation
3	Loughborough Federation of Schools
3	Leatherseller's Federation of Schools
3	Gedney Drove End & Holbeach St Marks Federated Primary Schools
3	Federation of Wellow School and Awbridge Primary School
3	Federation of St James' CE (VA) Junior, St James' CE (VA) Infant and Nursery and Rosehill Community Infant Schools
3	Federation of Etruria and Shelton Schools
3	Crewkerne and Misterton Federation
3	Cornfield, Oak Grove and Palatine Federation
3	Codsall High Federation of Schools
3	Church Valley School Federation
3	Cedar Centre, Downs Park and Patcham House Federation
3	Carterton Community Schools Federation, Gateway to Excellence
3	Barnet Early Years Alliance
3	All Saints, St. Andrew's and Hapton Federation
2	Woodville Schools Federation
2	Wirksworth Federation of Infant Schools
2	Whitleigh Primary & Sir John Hunt CSC Federation
2	Weston Federation
2	Westcliffe and Priory Lane Federation
2	Westcliffe Federation
2	Westbury Woodlands Federation
2	West Wivelshire Federation
2	West Tyne Federation
2	West Dartmoor Federation
2	Wells Schools Federation
2	Wellington Area Rural Federation
2	Wellingborough Nursery Schools Federation
2	Tysoe CE and Wellesbourne CE
2	Two Rivers Federation
2	Tonbridge Federation
2	Three Saints Federation
2	Thorns and Park Hill Federation
2	Thornhill & Washington Schools Federation
2	The federation of Woodfield Infant and Woodfield Junior schools
2	The federation of East Cowton and Kirkby Fleetham C of E Schools
2	The Wyken Croft & Charter Schools Federation
2	The Wye Forest Federation
2	The Wings' Federation
2	The Windmill & Low Road Primary School Federation
2	The Wiggenhall Federation
2	The West Berry Federation
2	The Waveney Valley Partnership Federation
2	The Valley Partnership
2	The Vale Federation
2	The Trumpington Federation
2	The Tarka Federation
2	The TLC Nursery Federation
2	The Studfall Federation
2	The Strawberry Line Federation
2	The Stickney & New Leake Primary Schools Federation
2	The St Thomas a Becket Federation of Catholic Infant and Junior School
2	The St Michael's Federation
2	The St Andrew's and Sherington Village Church Schools Partnership
2	The Spire Federation
2	The Sparkenhoe & Medway Federation
2	The Smile Trust (South Manchester Inclusive Learning Enterprise)
2	The Silverstone Federation
2	The Saxonbury Federation of Frant and Mark Cross Church of England Primary Schools
2	The Saltfleetby and Theddlethorpe Learning Federation
2	The Raleigh Federation
2	The Raglan Schools
